Employee_ID,Attrition_rate
EID_22713,0.21114818668230062
EID_9658,0.20340200194618507
EID_22203,0.19027399806272782
EID_7652,0.2137562481930238
EID_6516,0.20020047452984005
EID_20283,0.18232485313201469
EID_21014,0.19395072132057956
EID_7693,0.19670633031415405
EID_13232,0.19119587696249474
EID_6515,0.2134482092209996
EID_13639,0.18550822439439837
EID_14669,0.20013716444113275
EID_16537,0.19239070243847173
EID_5782,0.18017628141769257
EID_20157,0.20097636066795826
EID_1855,0.15649615972505626
EID_20748,0.22551915348905105
EID_23179,0.20269656408900044
EID_12838,0.19163073262694774
EID_21656,0.1761503956508753
EID_8844,0.18301360162982408
EID_1536,0.18696610768208743
EID_8822,0.19058075618064618
EID_11398,0.18262354832187125
EID_12965,0.20704967963038234
EID_5204,0.19051224790610263
EID_10030,0.2151461701838439
EID_13227,0.18458046743299933
EID_20607,0.20116351970624563
EID_14070,0.18549271326954175
EID_3755,0.1982903239345863
EID_5459,0.20951984869084492
EID_7697,0.1752133675350575
EID_3935,0.18594614617796934
EID_19046,0.20045143813634078
EID_4040,0.17450337804816451
EID_17730,0.1797354611901411
EID_4995,0.19646672022648942
EID_24653,0.1733337777531839
EID_6978,0.1754830289278784
EID_13775,0.20551955947592085
EID_14608,0.18135205721861702
EID_3148,0.19376399293389557
EID_24868,0.20078984697789762
EID_5521,0.17409560070408547
EID_21155,0.20297181659609728
EID_3840,0.18008668613501821
EID_10646,0.18898404509331176
EID_6711,0.21244122913170843
EID_16247,0.19003513838503283
EID_16789,0.19265649932164142
EID_17967,0.1837506871400366
EID_13270,0.19037244630052713
EID_18462,0.1696523169044915
EID_22248,0.19946394591187003
EID_22693,0.18717092625873955
EID_25662,0.19765992926860138
EID_23346,0.1956927972204618
EID_4437,0.18950248188725732
EID_18108,0.180790065293376
EID_7000,0.18165067556806677
EID_22770,0.20340250830559278
EID_7816,0.1758711853516626
EID_19615,0.1853372261145627
EID_23807,0.19458331329629794
EID_16764,0.20184480599654028
EID_16818,0.1935982525884248
EID_22712,0.18003360434068294
EID_18198,0.20384567512310706
EID_11154,0.21327367429186148
EID_22137,0.20465660587148857
EID_11655,0.18465489546843375
EID_18514,0.20825351095723052
EID_24742,0.19709434475418203
EID_16019,0.18729900581376535
EID_7357,0.18431164445319095
EID_20106,0.19841957549556064
EID_13284,0.19914350063688538
EID_5451,0.1734133822790206
EID_19728,0.2012225632939309
EID_9178,0.19357933331040403
EID_13177,0.15962992986169813
EID_14300,0.2107683089222212
EID_4379,0.18411839856662685
EID_11285,0.19253236062296014
EID_14882,0.21752608175688407
EID_9969,0.1937649839633816
EID_23643,0.17930170104850282
EID_5935,0.1920364779214658
EID_7741,0.17954448967089642
EID_6176,0.19410885756176527
EID_5418,0.20518257158861636
EID_20626,0.20718005052588306
EID_1725,0.19258243101546085
EID_14317,0.19834491064247295
EID_12120,0.19141904519466457
EID_20264,0.1721833924364939
EID_16691,0.16478648208428015
EID_1093,0.17586077578448725
EID_2565,0.17650887408139726
EID_11463,0.18410101018426334
EID_12005,0.1862361807288874
EID_10326,0.19607734878947114
EID_12582,0.19898781231427662
EID_18228,0.19647432965028552
EID_11670,0.21810936916203938
EID_24257,0.18001413279419473
EID_7024,0.17443452193439263
EID_10382,0.19124140101558956
EID_20210,0.17318718991186013
EID_10294,0.17694623369722748
EID_19941,0.20081434745330942
EID_25572,0.18999257091796873
EID_7758,0.18321675871658644
EID_22718,0.19012754972403312
EID_1078,0.1720639744576849
EID_8227,0.1877396319130577
EID_1702,0.18306314999574613
EID_3532,0.16878313389585345
EID_22452,0.19041377365984147
EID_3019,0.18789767784543474
EID_22264,0.20967415303799528
EID_9866,0.1906709344451633
EID_3520,0.17158182076780013
EID_21098,0.19607178904670758
EID_1186,0.177205930858205
EID_12355,0.19164502427577923
EID_11020,0.18971002606771117
EID_19193,0.18166335360032165
EID_17787,0.17606276279220062
EID_13719,0.20092354095721854
EID_24449,0.19005149988681808
EID_12957,0.1891149189986498
EID_24794,0.17808618682491958
EID_2866,0.1912917472134739
EID_10563,0.20049919989547582
EID_22492,0.19152036835322173
EID_4106,0.18958632700691083
EID_6648,0.2043132799419577
EID_7209,0.18321657087361276
EID_9692,0.17170286556117384
EID_22763,0.19926556054627206
EID_12622,0.17736058158608126
EID_9831,0.1872931945906702
EID_5731,0.1605346144681884
EID_1114,0.16448289042485542
EID_25017,0.219686817420376
EID_22956,0.19527032652325665
EID_5549,0.17754991592906508
EID_12022,0.19401618111307353
EID_8034,0.1739784763983179
EID_20644,0.1802147915569655
EID_20125,0.1798491426722267
EID_21957,0.17278346096371938
EID_8870,0.16658343069719578
EID_2305,0.21043935869940014
EID_3977,0.15879967555129193
EID_14845,0.18094844839246685
EID_6629,0.1826373247901218
EID_14577,0.1863730865138613
EID_24509,0.1806413117049604
EID_1530,0.1838187013811353
EID_21524,0.21750093789256464
EID_6647,0.17644972993384098
EID_19730,0.19684758757811985
EID_4424,0.18581975023954292
EID_7964,0.17720787139918084
EID_6289,0.1915870572097984
EID_2899,0.18356744660340632
EID_2827,0.17477963483396644
EID_8801,0.20185527090123395
